Mean AQI,Stdv AQI,Sum AQI,Mean max on interval,Mean min on interval
4.264547723148306,3.319332245169777,6106.832339548374,25.71926267759873,0.00005340021577852
4.328875574033555,3.3458468048715715,6198.94982201605,25.901786004707258,0.00006472769349142
4.3924829985467975,3.371865146316572,6290.035653919014,26.086736999405815,0.00007780256199547
4.455352844362322,3.397356557627446,6380.065273126845,26.27045304816848,0.00009279549072772
4.517481382363267,3.422312919218541,6469.033339544199,26.451362674173755,0.00010988074520558
4.578871698436315,3.446736912883989,6556.944272160804,26.628838466667926,0.00012923468961391
4.639530437645678,3.470636536518248,6643.80758670861,26.800235968665426,0.00015103425856459
4.699466151249598,3.494022425931829,6729.635528589424,26.96727456904616,0.00017545545994101
4.758688425909464,3.5169064969952695,6814.441825902353,27.13068052088095,0.00020267196424625
4.817207404982609,3.5393012344581516,6898.241003935096,27.290777954204888,0.00023285382583816
4.8750335130931175,3.561219308098211,6981.047990749344,27.447308334596045,0.00026616636980463
4.932177290418341,3.5826733595923677,7062.8778798790645,27.600362348634683,0.00030276926651376
4.9886492889138285,3.6036758811159566,7143.745781724602,27.750122355199004,0.0003428158050756
5.044460005175871,3.6242391447812006,7223.666727411848,27.896768906398044,0.00038645236764825
5.099619835974766,3.6443751611971216,7302.655605115866,28.040458378934346,0.00043381809895453
5.154139048396662,3.664095655300283,7380.72711730402,28.18132298433999,0.00048506573294169
5.208027759730083,3.6834120528000263,7457.895751933479,28.31782194366994,0.00054037782389401
5.261295924039125,3.702335473380602,7534.175763224027,28.45120135611263,0.00059989063799288
5.313953323428093,3.7208767283491073,7609.581159149029,28.5818936043643,0.00066373408697758
5.3660095626569975,3.739046321294818,7684.125693724821,28.710031758634834,0.00073203169864518
5.417474066183011,3.756854450837679,7757.822862774073,28.83565317462357,0.00080490066507399
5.468356076976078,3.774311014851744,7830.685902229744,28.958775448542003,0.00088245195931757
5.518664656642539,3.7914256157403035,7902.727788312115,29.079421411503073,0.00096479051113536
5.568408686517077,3.8082075664623356,7973.961239092454,29.197624805191854,0.00105201543239744
5.617596869473246,3.8246658970910956,8044.398717085688,29.313429368687792,0.00114422028307778
5.666237732266494,3.840809361741155,8114.05243260562,29.426886229322058,0.00124149336918934
5.71433962826938,3.856646445739522,8182.934347681753,29.538051316505022,0.0013439180645748
5.761910740492651,3.8721853729446685,8251.056180385476,29.646983283273048,0.00145157314911244
5.808959084810617,3.8874341131385646,8318.429409448803,29.753741976330925,0.00156453315659537
5.8554925133279925,3.902400389432687,8385.065279085686,29.85838736172075,0.00168219231248042
5.9015187178390205,3.9170916856414224,8450.974803945477,29.96097879340567,0.00180434863435475
5.947045233340896,3.931515253585974,8516.168774144164,30.061574528176795,0.00193096175370984
5.992079441571583,3.9456781202997124,8580.657760330507,30.160231413364407,0.00206198478367843
6.03662857454824,3.959587095112147,8644.45211875308,30.25700469434224,0.00219736476199971
6.080699718087858,3.9732487765937012,8707.561996301813,30.35194790460103,0.00233704307974432
6.1242998152957195,3.9866695593476686,8769.99733550347,30.445112812569494,0.00248095589331705
6.167435670009917,3.999855640639201,8831.7678794542,30.53654940733997,0.00262903451780619
6.210113950193147,4.0128130268538555,8892.883176676587,30.626305910956045,0.00278120580024319
6.252341191265251,4.0255475397806455,8953.35258589184,30.71442880868913,0.00293739247177439
6.29412379937068,4.038064822716467,9013.185280698814,30.80096289131572,0.00309751347813191
6.335468054577722,4.050370346390232,9072.390254155298,30.8859513051869,0.00326148428812502
6.376380114006044,4.062469414706519,9130.976323256655,30.9694356071155,0.00342921718016014
6.416866014881232,4.074367170309492,9188.952133309924,31.051455821968624,0.00360062150704148
6.456931677514542,4.086068599968722,9246.326162200825,31.13205050146211,0.0037756039395077
6.496582908208246,4.097578539789376,9303.106724554207,31.211256783086426,0.00395406868912775
6.535825402085511,4.108901680249693,9359.301975786451,31.289110448405083,0.00413591771131417
6.574664745845557,4.1200425710690824,9414.919916050838,31.3656459801925,0.00432105088931891
6.613106420445118,4.131005625910723,9469.968394077408,31.440896618042757,0.00450936620015738
6.651155803706304,4.141795126922658,9524.455110907427,31.514894412202043,0.00470075986346529
6.6888181728529075,4.152415229121559,9578.387623525363,31.58767027546686,0.00489512647433187
6.726098706975584,4.162869964623708,9631.773348389037,31.659254033056133,0.00509303553496341
6.7630024894280165,4.173163246727454,9684.61956486092,31.729674470414484,0.00529464780811615
6.799534510155141,4.183298873851909,9736.933418542161,31.7989593789399,0.0054999579302079
6.835699667955095,4.193280533336194,9788.721924511696,31.867135599655814,0.00570896295662532
6.871502772676938,4.203111805103985,9839.991970473375,31.934229064866496,0.00592166230776148
7.2362983263195915,4.55323657327597,10362.379203289654,32.00026483784905,0.00613805770362751
7.671511126997941,4.863743126202723,10985.603933861052,32.15310423899062,0.00635815308841652
8.021911922543145,5.156325003992126,11487.377873081783,32.49440939102084,0.00658195454631148
8.436823493219643,5.44068840562494,12081.531242290528,32.88388574785307,0.00680947020974373
8.872314462142201,5.687061503566456,12705.154309787631,33.40179777343497,0.00704071016122603
9.338572373675115,5.992463973450153,13372.835639102765,33.99070121894394,0.00727568632980374
9.80099919338707,6.381385869508839,14035.030844930287,34.6779853151789,0.0075144123830906
10.192677219852062,6.639480061618717,14595.913778828151,35.428840097934156,0.00775690361578143
10.531027247649085,6.85897958834499,15080.43101863349,36.36694925194282,0.00800317683546312
10.907233813331722,7.10867998372594,15619.158820691026,37.48351853296943,0.00825325024647799
11.2508633660375,7.354282515616483,16111.236340165698,38.91596756028338,0.00850714333355063
11.601850242867084,7.564354719818032,16613.849547785663,40.43329425912383,0.00876488710280392
11.955224413926175,7.8321453260676,17119.88136074228,42.05687707224901,0.00902654449115554
12.292624645500133,8.078321815188664,17603.03849235619,43.9030465812069,0.00929223457129457
12.623587344949751,8.366502865058028,18076.977077968044,45.90552175888043,0.00956215386843206
12.921578789842005,8.520574816570791,18503.70082705375,47.91626327115925,0.00983659056352076
13.234303396164524,8.71481885645594,18951.5224633076,49.96639481198032,0.01011593015652624
13.528657488975,8.906055217002915,19373.0375242122,52.105984258119555,0.01040065326506394
13.817965680889923,9.058484420749346,19787.32685503437,54.2971223991162,0.01069132741847053
14.094880219577275,9.233610729263505,20183.868474434657,56.534061380173235,0.01098859512431199
14.37866808577573,9.39509998099037,20590.252698830845,58.820639475643,0.01129316037902532
14.648549019468446,9.551283106738069,20976.722195878814,61.174817769246566,0.01160577539678255
14.926371457491873,9.714911594847958,21374.56392712836,63.49319074453041,0.01192722881795903
15.19074287600362,9.861969708028319,21753.143798437184,65.66505639048934,0.01225833615909715
15.461134775127453,10.024471543176254,22140.344997982513,67.82505797151006,0.01259993283575346
15.724260486274979,10.168275943710183,22517.14101634577,69.91166840153953,0.01295286975169726
15.990882288092763,10.309830671435428,22898.943436548838,71.94824991074022,0.01331801120925271
16.245201384891416,10.438292768146619,23263.12838316451,73.90969087075804,0.01369623475036944
16.487006951514385,10.56233794461242,23609.393954568597,75.83167263137116,0.01408843247180203
16.725947254784913,10.688238181595382,23951.556468851995,77.59086981431591,0.01449551335187858
16.96462210796388,10.808677454319023,24293.33885860428,79.19580937878303,0.01491840616198251
17.196699286665627,10.92362495372318,24625.67337850518,80.50855627251164,0.01535806259499917
17.43174792461302,11.039139724046326,24962.263028045847,81.75952033621317,0.01581544995792101
17.66121248181321,11.153456384447235,25290.856273956517,82.92672940343144,0.01629153339425716
17.886257155006863,11.261505567713414,25613.12024596983,83.89328829893843,0.01678725385226548
18.108667764489383,11.368939744316714,25931.612238748796,84.72498417437065,0.01730350838403662
18.331705008295952,11.477011301608917,26251.001571879802,85.56939799033987,0.01784113695009852
18.550469994685294,11.58138153322469,26564.27303238934,86.39497286487682,0.01840091714362952
18.76430413467887,11.683642008177092,26870.48352086014,87.15123084799878,0.01898356617588988
18.978056463050656,11.784724743303487,27176.57685508854,87.87569409268309,0.01958974830105301
19.188636369970645,11.885134198423744,27478.127281797966,88.57374648161749,0.02022008545630216
19.395298746056813,11.980711922749931,27774.067804353355,89.2412076326625,0.02087516900745775
19.59953142295621,12.075217465726062,28066.528997673297,89.85979415220461,0.02155557089265902
19.802969875900555,12.167975098124938,28357.852862289594,90.4447696197247,0.02226185297049805
20.00395196087076,12.259309815395017,28645.65920796693,91.00490772490856,0.02299457387701419
20.201447727304373,12.347629799415905,28928.473145499862,91.54560600693014,0.02375429312304685
20.396863762291943,12.434939460355011,29208.308907602062,92.04788413447287,0.02454157249662064
20.59070630266735,12.521108295707817,29485.891425419646,92.54559057622562,0.02535697506813691
20.779402277034606,12.604616846800564,29756.104060713555,93.03622244212605,0.0262010622353451
20.967386989786256,12.687652927824384,30025.29816937392,93.51869038307544,0.02707438930514853
21.152899780836155,12.7689683277606,30290.952486157374,93.99242469082051,0.02797750010919657
21.337279706640672,12.848338061866341,30554.98453990944,94.4574871804595,0.0289109211088616
21.518690621567487,12.927462602902775,30814.76497008464,94.91419321651517,0.0298751553797489
21.69816756117657,13.004738517052404,31071.775947604852,95.36293991298466,0.03087067679014726
21.8756868937939,13.080366357985607,31325.983631912866,95.80413043109904,0.031897924611642
